Unnamed: 0,Question,A,B,C,D,Answer,Subject,Subcategory
4,以下哪位政治领导人不能被称为“改革型”领导人？,玛格丽特·撒切尔,米哈伊尔·戈尔巴乔夫,纳尔逊·曼德拉,比尔·克林顿,D,management,business
32,何时进行收购？,两个平等的合作伙伴决定合作。,两个平等的合作伙伴共享资源。,两个不平等的合作伙伴联合起来。,两个不平等的合作伙伴在收购后合二为一。,D,management,business
70,文化同质化。,"1,3,4","1,2,3","1,2,3,4","2,3,4",B,business_ethics,business
166,当对问题所知甚少时，通过与知情来源讨论问题并检查之前已有的数据，就是在进行寻求发现问题原因的研究。这类研究是：,情况分析。,信息调查。,探索性研究。,底线分析。,C,marketing,business
219,"人们认为培养关系信任的三个主要结果是满意度、___________和连续性（Pavlou, 2002）。",降低感知风险。,服务恢复。,服务流程。,效率。,A,marketing,business
55,理论的复杂性。,"1,2,3,4","1,3,4","1,2,3","1,2,4",C,business_ethics,business
220,家庭生命周期：,是一种应用心理细分的方法。,指家庭形成和解体的过程。,提供对年龄、职业、收入和住房之间关系的见解。,由个人从婴儿期到退休的 11 个成长阶段组成。,B,marketing,business
157,以下哪个是商业折扣的最好例子？,一家伐木场向购买木材的房主提供折扣。,零售商为购买过季商品的消费者提供折扣。,生产商为零售商在 6 月份促销其产品提供折扣。,汽车经销商向顾客提供折扣以换取二手车。,C,marketing,business
81,什么不是组织结构的目的？,协调人员和资源,组织沟通渠道,使权力正规化,限制工人权利,D,management,business
104,以下哪一项是为了让客户知道他们购物时选择的公司在价格上是有竞争力的，从而让他们放心？,价格竞争力。,价格保证。,参考价格。,价格保证方案。,D,marketing,business
172,非随机样本的类型包括：,便利和配额样本。,集群和便利样本。,分层和便利样本。,随机和集群样本。,A,marketing,business
72,_____存在两大问题。_______是一个关键问题，鉴于公司的信息政策，也许有人会说，员工有权知道他们是否会被解雇。第二个问题是_______，尤其是员工被解雇后获得的________方案。,裁员，参与度，赔偿，补偿,增员，参与度，自主权，补偿,裁员，自主权，赔偿，福利,增员，独立性，参与度，福利,A,business_ethics,business
0,这是一个影响力等级或序列模型，用于解释广告是如何起作用的，它是：,ADD。,AIDA。,PESTLE。,SWOT。,B,marketing,business
1,描述决策中“经验法则”式偏差的术语是什么？,框架偏见,后见之明偏差,过度自信偏差,启发式偏差,D,management,business
39, __________ 是一个 ________、__________框架，超越了直线职能、运营和交易范围以生产某种商品或产品,国际供应链，静态，断连,全球生产网络，动态，关系,国际供应链，动态，断连,全球生产网络，静态，关系,B,business_ethics,business
88,根据法律，下列哪项赋予所有者使用品牌的专有权？,品牌忠诚度,品牌标志,商品名称,商标,D,marketing,business
144,这种方法已被用来通过电视和广播节目传达特定的信息，并帮助教育大量的目标受众。这种方法被称为：,意见追随者。,意见形成者。,公共关系。,意见领导者。,D,marketing,business
31,描述让个人以群体可接受方式行事的行为的术语是什么？,灌输,洗脑,宣传,社会化,D,management,business
31,这种形式的营销传播工具被称为“一种来自可识别的来源的付费的、中介形式的传播，旨在说服接收者现在或将来采取某种行动”。这被称为：,广告宣传。,个人销售。,公共关系。,宣传。,A,marketing,business
79,"企业根据 _________的要求参与社会核算, 以便识别 ________, 改善 ___________ 并鼓励 _________ 和 ___________",利益相关者，风险，利益相关者管理，问责制，透明度,利益相关者，问责制，透明度，风险，利益相关者管理,利益相关者，问责制，风险，利益相关者，利益相关者管理,利益相关者，利益相关者管理，透明度，风险，问责制,A,business_ethics,business
54,反映一个组织状况的关键因素是什么？,行政管理,流程,活动,突发事件,D,management,business
33,有许多方法可以影响_______。其中包括_________决策者（从非常直接的模式到间接的模式）、_________（公共或者私人）以及沟通的________。,政府，途径，传播广度，内容,政府，途径，传播高度，内容,政府，传播广度，途径，内容,员工，传播广度，内容，途径,A,business_ethics,business
57,缩写 SMART 代表什么？,适当、可衡量、可操作、有回报和及时,具体、可衡量、可操作、资源充足和及时,标准化、可衡量、可实现、有回报和及时,具体、可衡量、可实现、有回报和及时,D,management,business
99,Pine 和 Gilmore（1999）基于两个维度得出了四个不同的经验领域。这些维度是什么？,客户参与和环境关系。,客户获取和环境关系。,客户参与和客户关系。,客户保留和客户关系。,A,marketing,business
77,《联合国全球契约》所载原则未涵盖以下哪个领域？,人权,劳工,商业表现,反腐败,C,business_ethics,business
47,在营销术语中，___________指的是我们付出什么就能得到什么：,收入。,成本。,价值。,产品。,C,marketing,business
179,当一个网站的结构和内容得到改进，以最大限度地利用相关的关键字或搜索短语在有机搜索引擎结果页面中列出时，就会出现___________。,付费收录。,搜索引擎优化。,上下文搜索。,按点击付费。,B,marketing,business
15,享有_______的权利长期以来一直是员工关注的一个道德问题，如今大多数发达国家主要通过公司必须遵守的密集的职业健康、安全和环境法规网络，从而解决这一问题。,工作与生活平衡,健康和安全工作条件,员工隐私,言论自由,B,business_ethics,business
201,当一种产品或服务与另一种典型的互补产品或服务一起提供时，这是指：,产品定价。,价格差异化。,纯粹的价格捆绑。,奇数定价。,C,marketing,business
26,谁是功利主义的主要倡导者？,约翰·斯图亚特·密尔,托马斯·霍布斯,卡尔·马克思,亚当·斯密,A,management,business
0,比特币等_______逐渐成为主流并带来了大量的相关伦理问题，例如它们______ 并且更加 ______。它们还被用来从事  _______。,加密货币，昂贵，安全，金融犯罪,传统货币，便宜，不安全，慈善捐赠,加密货币，便宜，安全，金融犯罪,传统货币，昂贵，不安全，慈善捐赠,C,business_ethics,business
19,Anglo-American 模式被认为是 2000 年代末期经济衰退时期最好的模式。,"1,2,3","1,3,4","2,3,4","1,2,3,4",A,business_ethics,business
77,评估在市场细分过程的第二阶段确定的不同细分市场的吸引力的目的是：,识别每个细分市场的具体成员，以便能够直接联系他们。,确定必须向每个细分市场投入的资源级别。,评估每个细分市场的市场潜力。,设计营销策略和战术，以加强企业的形象。,C,marketing,business
184,以下哪一项不是营销人员在使用数字资源进行营销活动时需要考虑的问题？,管辖权。,披露。,所有权。,许可。,B,marketing,business
56,________是指任何影响政府或公共政策的商业活动。它包括__________、政治广告、财政捐款、________行动和政治________等活动。,私人监管，游说，环境，募捐,私人监管，消费者营销，法律，募捐,企业政治活动，游说，法律，竞选,企业政治活动，消费者影响，环境，竞选,C,business_ethics,business
17,下列哪一种是组织特征细分标准的三大类？,组织规模、行业类型和性别。,心理、购买者和行为标准。,组织规模、行业类型和地理位置。,以上都不是。,C,marketing,business
137,团队销售的主要目标是,将公司各职能部门与客户需求相匹配,分配客户管理过程中所涉及的工作,公平管理销售奖金池,在客户和公司之间建立多个接触点,A,marketing,business
93,______是企业在管理个人公民权力方面的角色,政治企业社会责任,三重底线,可持续性,企业公民,D,business_ethics,business
84,用“在营销中更加关注社会和伦理问题”这句话概括的营销理念是_________时代的特征。,生产。,销售。,营销。,社交营销。,D,marketing,business
81,"_____________有助于“将迄今为止没有争议的营销领域问题化，以揭示潜在的制度和理论功能失调”(Saren, 2011:95)。",生产营销,可持续营销,关系营销,关键营销分析,D,marketing,business
80,这些商品不经常购买，反复使用，并且涉及相当高的消费者风险：,冲动商品。,奢侈品。,非耐用品。,耐用品。,D,marketing,business
167,一种协调营销传播组合工具的方式，使受众在与品牌接触时能够感受到单一、一致、统一的信息，这种方式被称为：,整合营销传播 (IMC)。,个人销售 (PS)。,直接营销 (DM)。,客户服务 (CS)。,A,marketing,business
25,_______一词是指社会（特别是当地社区和民间团体）对公司活动的持续认可和接受。,理性的利己主义,社会许可经营,社区许可,供应链责任,B,business_ethics,business
214,火车运营商理解顾客对舒适座位的渴望，但未能具体说明相对于每条路线的预期旅客人数，应提供多少座位。这是以下哪方面的一个例子：,GAP 2-管理感知与服务质量规范之间的差距。,GAP1-客户期望与管理感知之间的差距。,GAP 3-服务质量规范与服务交付之间的差距。,GAP 4-服务交付与对外传播之间的差距。,A,marketing,business
139,这是网站上的一种定向广告形式，它由自动系统根据显示给用户的内容选择和提供广告。,上下文广告。,互动营销。,互联网广告。,直接营销。,A,marketing,business
13,交易型领导的主要特征是什么？,引导、指导和激励,引导、指挥和激励,引导、示范和激励,引导、指导和示范,A,management,business
42,个人能够创造性地考虑与道德决策有关的后果、决议和问题的程度被称为_________。,道德想象力,伦理反射度,道德独创性,道德反射度,A,business_ethics,business
65,根据五因素模型，“外向型”作为一种人格类型，什么样的人具有这一类型的特点？,天性善良,冷静、自信,敏感、好奇,有主见、善于交际,D,management,business
181,这种品牌政策要求所有的产品都使用组织的名称，无论是全部还是部分，例如 Microsoft、Heinz 和 Kellogg's,独立品牌。,家族品牌。,企业品牌。,制造商品牌。,B,marketing,business
